gameid,date,type,home,away,season
29600566,1997-01-21,regular,MIL,IND,1997
29600567,1997-01-21,regular,GSW,DAL,1997
29600568,1997-01-21,regular,POR,LAC,1997
29600569,1997-01-22,regular,BOS,PHI,1997
29600570,1997-01-22,regular,SAS,NJN,1997
29600571,1997-01-22,regular,DEN,VAN,1997
29600572,1997-01-22,regular,PHX,UTA,1997
29600573,1997-01-22,regular,SAC,DET,1997
29600574,1997-01-22,regular,SEA,POR,1997
29600575,1997-01-23,regular,ORL,MIL,1997
29600576,1997-01-23,regular,TOR,MIA,1997
29600577,1997-01-23,regular,CLE,CHI,1997
29600578,1997-01-23,regular,IND,NYK,1997
29600579,1997-01-23,regular,HOU,NJN,1997
29600580,1997-01-23,regular,LAC,SEA,1997
29600581,1997-01-23,regular,GSW,DET,1997
29600582,1997-01-23,regular,VAN,MIN,1997
29600583,1997-01-24,regular,BOS,ORL,1997
29600584,1997-01-24,regular,PHI,SAC,1997
29600585,1997-01-24,regular,CHH,NYK,1997
29600586,1997-01-24,regular,ATL,WAS,1997
29600587,1997-01-24,regular,SAS,DAL,1997
29600588,1997-01-24,regular,PHX,POR,1997
29600589,1997-01-24,regular,LAC,DEN,1997
29600590,1997-01-24,regular,LAL,GSW,1997
29600591,1997-01-25,regular,WAS,SAC,1997
29600592,1997-01-25,regular,ATL,BOS,1997
29600593,1997-01-25,regular,CLE,CHH,1997
29600594,1997-01-25,regular,DET,PHI,1997
29600595,1997-01-25,regular,IND,MIL,1997
29600596,1997-01-25,regular,CHI,TOR,1997
29600597,1997-01-25,regular,DAL,NJN,1997
29600598,1997-01-25,regular,HOU,UTA,1997
29600599,1997-01-25,regular,POR,MIN,1997
29600600,1997-01-25,regular,VAN,DEN,1997
29600601,1997-01-26,regular,NYK,MIA,1997
29600602,1997-01-26,regular,MIL,SAS,1997
29600603,1997-01-26,regular,SEA,LAL,1997
29600604,1997-01-27,regular,MIA,PHX,1997
29600605,1997-01-27,regular,GSW,VAN,1997
29600606,1997-01-28,regular,NYK,BOS,1997
29600607,1997-01-28,regular,NJN,CLE,1997
29600608,1997-01-28,regular,WAS,ORL,1997
29600609,1997-01-28,regular,TOR,POR,1997
29600610,1997-01-28,regular,IND,CHH,1997
29600611,1997-01-28,regular,MIL,DET,1997
29600612,1997-01-28,regular,MIN,SAC,1997
29600613,1997-01-28,regular,DAL,LAL,1997
29600614,1997-01-28,regular,UTA,DEN,1997
29600615,1997-01-28,regular,LAC,ATL,1997
29600616,1997-01-28,regular,VAN,CHI,1997
29600617,1997-01-29,regular,PHI,TOR,1997
29600618,1997-01-29,regular,ORL,PHX,1997
29600619,1997-01-29,regular,MIA,BOS,1997
29600620,1997-01-29,regular,CHH,IND,1997
29600621,1997-01-29,regular,CLE,NYK,1997
29600622,1997-01-29,regular,DET,POR,1997
29600623,1997-01-29,regular,SAS,LAL,1997
29600624,1997-01-29,regular,GSW,SEA,1997
29600625,1997-01-30,regular,NJN,PHX,1997
29600626,1997-01-30,regular,DAL,MIN,1997
29600627,1997-01-30,regular,HOU,DEN,1997
29600628,1997-01-30,regular,UTA,ATL,1997
29600629,1997-01-30,regular,LAC,VAN,1997
29600630,1997-01-30,regular,SAC,CHI,1997
29600631,1997-01-31,regular,BOS,POR,1997
29600632,1997-01-31,regular,PHI,ORL,1997
29600633,1997-01-31,regular,CHH,MIL,1997
29600634,1997-01-31,regular,IND,HOU,1997
29600635,1997-01-31,regular,SAS,MIN,1997
29600636,1997-01-31,regular,GSW,CHI,1997
29600637,1997-01-31,regular,SEA,WAS,1997
29600638,1997-01-31,regular,VAN,ATL,1997
29600639,1997-02-01,regular,NJN,DET,1997
29600640,1997-02-01,regular,TOR,PHX,1997
29600641,1997-02-01,regular,CLE,MIA,1997
29600642,1997-02-01,regular,MIL,PHI,1997
29600643,1997-02-01,regular,DAL,UTA,1997
29600644,1997-02-01,regular,DEN,SAC,1997
29600645,1997-02-01,regular,LAC,GSW,1997
29600646,1997-02-02,regular,BOS,VAN,1997
29600647,1997-02-02,regular,NYK,CHH,1997
29600648,1997-02-02,regular,ORL,HOU,1997
29600649,1997-02-02,regular,MIA,CLE,1997
29600650,1997-02-02,regular,DET,PHX,1997
29600651,1997-02-02,regular,IND,NJN,1997
29600652,1997-02-02,regular,MIN,POR,1997
29600653,1997-02-02,regular,DEN,ATL,1997
29600654,1997-02-02,regular,LAL,WAS,1997
29600655,1997-02-02,regular,SEA,CHI,1997
29600656,1997-02-03,regular,TOR,BOS,1997
29600657,1997-02-03,regular,SAS,SAC,1997
29600658,1997-02-03,regular,UTA,WAS,1997
29600659,1997-02-04,regular,NYK,HOU,1997
29600660,1997-02-04,regular,NJN,VAN,1997
29600661,1997-02-04,regular,ORL,IND,1997
29600662,1997-02-04,regular,CHH,MIN,1997
29600663,1997-02-04,regular,MIL,CLE,1997
29600664,1997-02-04,regular,DAL,SAC,1997
29600665,1997-02-04,regular,LAC,LAL,1997
29600666,1997-02-04,regular,GSW,ATL,1997
29600667,1997-02-04,regular,POR,CHI,1997
29600668,1997-02-05,regular,BOS,MIA,1997
29600669,1997-02-05,regular,PHI,SAS,1997
29600670,1997-02-05,regular,TOR,CLE,1997
29600671,1997-02-05,regular,DEN,WAS,1997
29600672,1997-02-05,regular,PHX,ATL,1997
29600673,1997-02-05,regular,LAL,CHI,1997
29600674,1997-02-05,regular,SEA,UTA,1997
29600675,1997-02-06,regular,NYK,SAS,1997
29600676,1997-02-06,regular,NJN,IND,1997
29600677,1997-02-06,regular,ORL,BOS,1997
29600678,1997-02-06,regular,MIA,MIL,1997
29600679,1997-02-06,regular,CHH,SAC,1997
29600680,1997-02-06,regular,DET,HOU,1997
29600681,1997-02-06,regular,MIN,VAN,1997
29600682,1997-02-11,regular,WAS,NYK,1997
29600683,1997-02-11,regular,ORL,NJN,1997
29600684,1997-02-11,regular,MIA,DET,1997
29600685,1997-02-11,regular,CLE,PHI,1997
29600686,1997-02-11,regular,CHI,CHH,1997
29600687,1997-02-11,regular,MIL,TOR,1997
29600688,1997-02-11,regular,DAL,SAS,1997
29600689,1997-02-11,regular,HOU,VAN,1997
29600690,1997-02-11,regular,LAC,BOS,1997
29600691,1997-02-11,regular,SAC,UTA,1997
29600692,1997-02-11,regular,POR,PHX,1997
29600693,1997-02-11,regular,SEA,DEN,1997
29600694,1997-02-12,regular,CHH,NJN,1997
29600695,1997-02-12,regular,ATL,TOR,1997
29600696,1997-02-12,regular,DET,ORL,1997
29600697,1997-02-12,regular,IND,CLE,1997
29600698,1997-02-12,regular,MIN,LAL,1997
29600699,1997-02-12,regular,SAS,VAN,1997
29600700,1997-02-12,regular,PHX,BOS,1997
29600701,1997-02-13,regular,NYK,PHI,1997
29600702,1997-02-13,regular,MIA,IND,1997
29600703,1997-02-13,regular,DAL,GSW,1997
29600704,1997-02-13,regular,DEN,LAL,1997
29600705,1997-02-13,regular,UTA,POR,1997
29600706,1997-02-13,regular,SAC,LAC,1997
29600707,1997-02-14,regular,WAS,NJN,1997
29600708,1997-02-14,regular,CHH,DET,1997
29600709,1997-02-14,regular,ATL,CHI,1997
29600710,1997-02-14,regular,TOR,MIL,1997
29600711,1997-02-14,regular,MIN,ORL,1997
29600712,1997-02-14,regular,SAS,GSW,1997
29600713,1997-02-14,regular,PHX,LAC,1997
29600714,1997-02-14,regular,SEA,HOU,1997
29600715,1997-02-14,regular,VAN,BOS,1997
29600716,1997-02-15,regular,NJN,WAS,1997
29600717,1997-02-15,regular,MIA,PHI,1997
29600718,1997-02-15,regular,MIL,DEN,1997
29600719,1997-02-15,regular,SAS,ATL,1997
29600720,1997-02-15,regular,UTA,DAL,1997
29600721,1997-02-15,regular,POR,HOU,1997
29600722,1997-02-16,regular,NYK,IND,1997
29600723,1997-02-16,regular,PHI,DEN,1997
29600724,1997-02-16,regular,TOR,DET,1997
29600725,1997-02-16,regular,CHI,ORL,1997
29600726,1997-02-16,regular,MIN,PHX,1997
29600727,1997-02-16,regular,LAL,SEA,1997
29600728,1997-02-16,regular,SAC,GSW,1997
29600729,1997-02-16,regular,POR,BOS,1997
29600730,1997-02-17,regular,WAS,MIL,1997
29600731,1997-02-17,regular,CHH,ORL,1997
29600732,1997-02-17,regular,CLE,NJN,1997
29600733,1997-02-17,regular,IND,TOR,1997
29600734,1997-02-17,regular,HOU,ATL,1997
29600735,1997-02-17,regular,SEA,BOS,1997
29600736,1997-02-17,regular,VAN,DAL,1997
29600737,1997-02-18,regular,NYK,PHX,1997
29600738,1997-02-18,regular,PHI,MIA,1997
29600739,1997-02-18,regular,CHI,DEN,1997
29600740,1997-02-18,regular,UTA,SAS,1997
29600741,1997-02-18,regular,LAC,DAL,1997
29600742,1997-02-18,regular,SAC,MIN,1997
29600743,1997-02-19,regular,ORL,POR,1997
29600744,1997-02-19,regular,CHH,PHX,1997
29600745,1997-02-19,regular,ATL,IND,1997
29600746,1997-02-19,regular,DET,WAS,1997
29600747,1997-02-19,regular,SAS,TOR,1997
29600748,1997-02-19,regular,LAL,CLE,1997
29600749,1997-02-19,regular,GSW,BOS,1997
29600750,1997-02-19,regular,VAN,MIN,1997
29600751,1997-02-20,regular,NJN,MIA,1997
29600752,1997-02-20,regular,PHI,LAC,1997
29600753,1997-02-20,regular,IND,DEN,1997
29600754,1997-02-20,regular,DAL,MIL,1997
29600755,1997-02-20,regular,HOU,TOR,1997
29600756,1997-02-20,regular,UTA,BOS,1997
29600757,1997-02-20,regular,SAC,NYK,1997
29600758,1997-02-21,regular,WAS,CHI,1997
29600759,1997-02-21,regular,ORL,DEN,1997
29600760,1997-02-21,regular,MIA,POR,1997
29600761,1997-02-21,regular,CHH,LAC,1997
29600762,1997-02-21,regular,ATL,HOU,1997
29600763,1997-02-21,regular,DET,NJN,1997
29600764,1997-02-21,regular,MIN,GSW,1997
29600765,1997-02-21,regular,SAS,MIL,1997
29600766,1997-02-21,regular,PHX,CLE,1997
29600767,1997-02-21,regular,LAL,VAN,1997
29600768,1997-02-21,regular,SEA,NYK,1997
29600769,1997-02-22,regular,PHI,POR,1997
29600770,1997-02-22,regular,ATL,CHH,1997
29600771,1997-02-22,regular,CHI,GSW,1997
29600772,1997-02-22,regular,DAL,TOR,1997
29600773,1997-02-23,regular,NJN,BOS,1997
29600774,1997-02-23,regular,WAS,DET,1997
29600775,1997-02-23,regular,MIA,DEN,1997
29600776,1997-02-23,regular,IND,ORL,1997
29600777,1997-02-23,regular,MIL,LAC,1997
29600778,1997-02-23,regular,HOU,SAS,1997
29600779,1997-02-23,regular,UTA,SEA,1997
29600780,1997-02-23,regular,PHX,DAL,1997
29600781,1997-02-23,regular,LAL,NYK,1997
29600782,1997-02-23,regular,VAN,CLE,1997
29600783,1997-02-24,regular,ORL,DET,1997
29600784,1997-02-24,regular,ATL,GSW,1997
29600785,1997-02-24,regular,CHI,POR,1997
29600786,1997-02-24,regular,SAS,CHH,1997
29600787,1997-02-25,regular,NJN,SAC,1997
29600788,1997-02-25,regular,WAS,IND,1997
29600789,1997-02-25,regular,CLE,SEA,1997
29600790,1997-02-25,regular,DAL,CHH,1997
29600791,1997-02-25,regular,HOU,LAL,1997
29600792,1997-02-25,regular,DEN,TOR,1997
29600793,1997-02-25,regular,UTA,NYK,1997
29600794,1997-02-25,regular,LAC,PHI,1997
29600795,1997-02-26,regular,BOS,SAC,1997
29600796,1997-02-26,regular,ORL,MIA,1997
29600797,1997-02-26,regular,DET,GSW,1997
29600798,1997-02-26,regular,IND,SEA,1997
29600799,1997-02-26,regular,MIL,ATL,1997
29600800,1997-02-26,regular,SAS,MIN,1997
29600801,1997-02-26,regular,PHX,PHI,1997
29600802,1997-02-26,regular,POR,NYK,1997
29600803,1997-02-26,regular,VAN,LAC,1997
29600804,1997-02-27,regular,WAS,LAL,1997
29600805,1997-02-27,regular,CLE,CHI,1997
29600806,1997-02-27,regular,DAL,MIN,1997
29600807,1997-02-27,regular,HOU,CHH,1997
29600808,1997-02-27,regular,UTA,TOR,1997
29600809,1997-02-28,regular,BOS,DET,1997
29600810,1997-02-28,regular,NJN,GSW,1997
29600811,1997-02-28,regular,ORL,SAS,1997
29600812,1997-02-28,regular,MIA,SEA,1997
29600813,1997-02-28,regular,ATL,LAL,1997
29600814,1997-02-28,regular,IND,MIL,1997
29600815,1997-02-28,regular,CHI,SAC,1997
29600816,1997-02-28,regular,DEN,NYK,1997
29600817,1997-02-28,regular,LAC,TOR,1997
29600818,1997-02-28,regular,POR,UTA,1997
29600819,1997-02-28,regular,VAN,PHI,1997
29600820,1997-03-01,regular,WAS,GSW,1997
29600821,1997-03-01,regular,CLE,BOS,1997
29600822,1997-03-01,regular,MIL,SAC,1997
29600823,1997-03-01,regular,HOU,DAL,1997
29600824,1997-03-02,regular,NYK,CLE,1997
29600825,1997-03-02,regular,ORL,SEA,1997
29600826,1997-03-02,regular,MIA,SAS,1997
29600827,1997-03-02,regular,DET,ATL,1997
29600828,1997-03-02,regular,IND,LAL,1997
29600829,1997-03-02,regular,MIN,CHH,1997
29600830,1997-03-02,regular,DAL,PHX,1997
29600831,1997-03-02,regular,DEN,LAC,1997
29600832,1997-03-02,regular,POR,PHI,1997
29600833,1997-03-02,regular,VAN,UTA,1997
29600834,1997-03-03,regular,TOR,BOS,1997
29600835,1997-03-03,regular,CHI,MIL,1997
29600836,1997-03-03,regular,GSW,UTA,1997
29600837,1997-03-03,regular,SAC,NJN,1997
29600838,1997-03-04,regular,NYK,MIL,1997
29600839,1997-03-04,regular,PHI,WAS,1997
29600840,1997-03-04,regular,CHH,SAS,1997
29600841,1997-03-04,regular,ATL,CLE,1997
29600842,1997-03-04,regular,DET,MIA,1997
29600843,1997-03-04,regular,IND,BOS,1997
29600844,1997-03-04,regular,DAL,LAL,1997
29600845,1997-03-04,regular,LAC,HOU,1997
29600846,1997-03-04,regular,POR,NJN,1997
29600847,1997-03-04,regular,SEA,ORL,1997
29600848,1997-03-05,regular,TOR,NYK,1997
29600849,1997-03-05,regular,CLE,IND,1997
29600850,1997-03-05,regular,CHI,SAS,1997
29600851,1997-03-05,regular,MIN,DET,1997
29600852,1997-03-05,regular,UTA,DAL,1997
29600853,1997-03-05,regular,PHX,POR,1997
29600854,1997-03-05,regular,GSW,HOU,1997
29600855,1997-03-05,regular,SAC,DEN,1997
29600856,1997-03-06,regular,PHI,ATL,1997
29600857,1997-03-06,regular,MIA,WAS,1997
29600858,1997-03-06,regular,CHH,BOS,1997
29600859,1997-03-06,regular,LAC,ORL,1997
29600860,1997-03-06,regular,VAN,NJN,1997
29600861,1997-03-07,regular,BOS,NYK,1997
29600862,1997-03-07,regular,WAS,MIA,1997
29600863,1997-03-07,regular,ATL,MIL,1997
29600864,1997-03-07,regular,TOR,SAS,1997
29600865,1997-03-07,regular,CHI,IND,1997
29600866,1997-03-07,regular,MIN,DEN,1997
29600867,1997-03-07,regular,UTA,DET,1997
29600868,1997-03-07,regular,PHX,SAC,1997
29600869,1997-03-07,regular,LAL,HOU,1997
29600870,1997-03-07,regular,GSW,ORL,1997
29600871,1997-03-07,regular,POR,DAL,1997
29600872,1997-03-07,regular,SEA,NJN,1997
29600873,1997-03-08,regular,CLE,MIL,1997
29600874,1997-03-08,regular,IND,SAS,1997
29600875,1997-03-08,regular,LAC,DET,1997
29600876,1997-03-09,regular,BOS,ATL,1997
29600877,1997-03-09,regular,NYK,CHI,1997
29600878,1997-03-09,regular,WAS,PHI,1997
29600879,1997-03-09,regular,CHH,MIA,1997
29600880,1997-03-09,regular,TOR,VAN,1997
29600881,1997-03-09,regular,MIN,UTA,1997
29600882,1997-03-09,regular,DAL,HOU,1997
29600883,1997-03-09,regular,PHX,ORL,1997
29600884,1997-03-09,regular,LAL,NJN,1997
29600885,1997-03-09,regular,GSW,SAC,1997
29600886,1997-03-09,regular,POR,SEA,1997
29600887,1997-03-10,regular,LAC,GSW,1997
29600888,1997-03-11,regular,BOS,CHI,1997
29600889,1997-03-11,regular,CHH,VAN,1997
29600890,1997-03-11,regular,ATL,UTA,1997
29600891,1997-03-11,regular,MIL,MIA,1997
29600892,1997-03-11,regular,MIN,PHI,1997
29600893,1997-03-11,regular,DAL,NYK,1997
29600894,1997-03-11,regular,SAS,HOU,1997
29600895,1997-03-11,regular,DEN,ORL,1997
29600896,1997-03-11,regular,PHX,TOR,1997
29600897,1997-03-11,regular,SAC,CLE,1997
29600898,1997-03-11,regular,POR,LAC,1997
29600899,1997-03-11,regular,SEA,DET,1997
29600900,1997-03-12,regular,NJN,UTA,1997
29600901,1997-03-12,regular,PHI,CHI,1997
29600902,1997-03-12,regular,WAS,VAN,1997
29600903,1997-03-12,regular,IND,ATL,1997
29600904,1997-03-12,regular,HOU,ORL,1997
29600905,1997-03-12,regular,LAL,GSW,1997
29600906,1997-03-13,regular,MIN,SEA,1997
29600907,1997-03-13,regular,DAL,BOS,1997
29600908,1997-03-13,regular,DEN,DET,1997
29600909,1997-03-13,regular,LAC,PHX,1997
29600910,1997-03-13,regular,GSW,CLE,1997
29600911,1997-03-13,regular,SAC,TOR,1997
29600912,1997-03-14,regular,NJN,CHI,1997
29600913,1997-03-14,regular,PHI,MIN,1997
29600914,1997-03-14,regular,ORL,CHH,1997
29600915,1997-03-14,regular,MIA,VAN,1997
29600916,1997-03-14,regular,ATL,SEA,1997
29600917,1997-03-14,regular,IND,UTA,1997
29600918,1997-03-14,regular,MIL,WAS,1997
29600919,1997-03-14,regular,SAS,BOS,1997
29600920,1997-03-14,regular,LAL,LAC,1997
29600921,1997-03-14,regular,POR,CLE,1997
29600922,1997-03-15,regular,PHI,CHH,1997
29600923,1997-03-15,regular,WAS,UTA,1997
29600924,1997-03-15,regular,CHI,ATL,1997
29600925,1997-03-15,regular,DEN,SAS,1997
29600926,1997-03-15,regular,PHX,DAL,1997
29600927,1997-03-15,regular,GSW,TOR,1997
29600928,1997-03-16,regular,NYK,NJN,1997
29600929,1997-03-16,regular,ORL,VAN,1997
29600930,1997-03-16,regular,MIA,HOU,1997
29600931,1997-03-16,regular,DET,SEA,1997
29600932,1997-03-16,regular,MIL,IND,1997
29600933,1997-03-16,regular,MIN,BOS,1997
29600934,1997-03-16,regular,LAC,POR,1997
29600935,1997-03-16,regular,LAL,TOR,1997
29600936,1997-03-16,regular,SAC,DAL,1997
29600937,1997-03-17,regular,BOS,MIL,1997
29600938,1997-03-17,regular,CHH,UTA,1997
29600939,1997-03-17,regular,ATL,ORL,1997
29600940,1997-03-17,regular,CLE,DET,1997
29600941,1997-03-17,regular,SAS,WAS,1997
29600942,1997-03-17,regular,DEN,LAL,1997
29600943,1997-03-17,regular,GSW,PHX,1997
29600944,1997-03-18,regular,NYK,VAN,1997
29600945,1997-03-18,regular,NJN,HOU,1997
29600946,1997-03-18,regular,TOR,PHI,1997
29600947,1997-03-18,regular,IND,MIN,1997
29600948,1997-03-18,regular,CHI,SEA,1997
29600949,1997-03-18,regular,DAL,WAS,1997
29600950,1997-03-18,regular,PHX,LAC,1997
29600951,1997-03-18,regular,POR,SAC,1997
29600952,1997-03-19,regular,BOS,UTA,1997
29600953,1997-03-19,regular,PHI,NYK,1997
29600954,1997-03-19,regular,MIA,GSW,1997
29600955,1997-03-19,regular,CHH,CLE,1997
29600956,1997-03-19,regular,ATL,IND,1997
29600957,1997-03-19,regular,DET,TOR,1997
29600958,1997-03-19,regular,MIN,VAN,1997
29600959,1997-03-19,regular,LAC,SAC,1997
29600960,1997-03-20,regular,ORL,GSW,1997
29600961,1997-03-20,regular,CLE,LAL,1997
29600962,1997-03-20,regular,MIL,POR,1997
29600963,1997-03-20,regular,HOU,WAS,1997
29600964,1997-03-20,regular,PHX,SAS,1997
29600965,1997-03-20,regular,SEA,DEN,1997
29600966,1997-03-21,regular,BOS,ORL,1997
29600967,1997-03-21,regular,PHI,NJN,1997
29600968,1997-03-21,regular,MIA,LAL,1997
29600969,1997-03-21,regular,ATL,DAL,1997
29600970,1997-03-21,regular,TOR,CHH,1997
29600971,1997-03-21,regular,DET,MIN,1997
29600972,1997-03-21,regular,IND,CHI,1997
29600973,1997-03-21,regular,SAC,SAS,1997
29600974,1997-03-21,regular,VAN,DEN,1997
29600975,1997-03-22,regular,WAS,POR,1997
29600976,1997-03-22,regular,CHH,GSW,1997
29600977,1997-03-22,regular,CHI,DET,1997
29600978,1997-03-22,regular,MIL,NYK,1997
29600979,1997-03-22,regular,DAL,CLE,1997
29600980,1997-03-22,regular,HOU,PHX,1997
29600981,1997-03-22,regular,UTA,LAC,1997
29600982,1997-03-22,regular,SEA,SAC,1997
29600983,1997-03-23,regular,BOS,NJN,1997
29600984,1997-03-23,regular,NYK,POR,1997
29600985,1997-03-23,regular,ORL,LAL,1997
29600986,1997-03-23,regular,TOR,ATL,1997
29600987,1997-03-23,regular,MIN,MIA,1997
29600988,1997-03-23,regular,DEN,UTA,1997
29600989,1997-03-23,regular,LAC,SAS,1997
29600990,1997-03-23,regular,VAN,SEA,1997
29600991,1997-03-24,regular,NJN,LAL,1997
29600992,1997-03-25,regular,ORL,SAC,1997
29600993,1997-03-25,regular,ATL,POR,1997
29600994,1997-03-25,regular,TOR,IND,1997
29600995,1997-03-25,regular,CHI,DAL,1997
29600996,1997-03-25,regular,HOU,MIN,1997
29600997,1997-03-25,regular,SAS,CLE,1997
29600998,1997-03-25,regular,PHX,MIL,1997
29600999,1997-03-25,regular,LAC,VAN,1997
29601000,1997-03-25,regular,GSW,SEA,1997
29601001,1997-03-26,regular,NYK,DET,1997
29601002,1997-03-26,regular,NJN,PHI,1997
29601003,1997-03-26,regular,WAS,BOS,1997
29601004,1997-03-26,regular,MIA,SAC,1997
29601005,1997-03-26,regular,CHH,POR,1997
29601006,1997-03-26,regular,IND,DAL,1997
29601007,1997-03-26,regular,DEN,MIN,1997
29601008,1997-03-26,regular,LAL,MIL,1997
29601009,1997-03-26,regular,SEA,PHX,1997
29601010,1997-03-27,regular,ATL,LAC,1997
29601011,1997-03-27,regular,TOR,CHI,1997
29601012,1997-03-27,regular,HOU,CLE,1997
29601013,1997-03-27,regular,SAS,ORL,1997
29601014,1997-03-27,regular,VAN,LAL,1997
29601015,1997-03-28,regular,NJN,NYK,1997
29601016,1997-03-28,regular,PHI,BOS,1997
29601017,1997-03-28,regular,WAS,TOR,1997
29601018,1997-03-28,regular,MIA,CLE,1997
29601019,1997-03-28,regular,CHH,IND,1997
29601020,1997-03-28,regular,DET,LAC,1997
29601021,1997-03-28,regular,UTA,MIL,1997
29601022,1997-03-28,regular,PHX,GSW,1997
29601023,1997-03-28,regular,POR,VAN,1997
29601024,1997-03-28,regular,SEA,MIN,1997
29601025,1997-03-29,regular,WAS,DAL,1997
29601026,1997-03-29,regular,ATL,SAC,1997
29601027,1997-03-29,regular,CHI,NJN,1997
29601028,1997-03-29,regular,HOU,DEN,1997
29601029,1997-03-29,regular,SAS,UTA,1997
29601030,1997-03-30,regular,ORL,NYK,1997
29601031,1997-03-30,regular,TOR,MIA,1997
29601032,1997-03-30,regular,CLE,DAL,1997
29601033,1997-03-30,regular,DET,PHI,1997
29601034,1997-03-30,regular,IND,LAC,1997
29601035,1997-03-30,regular,DEN,MIL,1997
29601036,1997-03-30,regular,PHX,SEA,1997
29601037,1997-03-30,regular,GSW,MIN,1997
29601038,1997-04-01,regular,ORL,PHI,1997
29601039,1997-04-01,regular,MIA,LAC,1997
29601040,1997-04-01,regular,CLE,NYK,1997
29601041,1997-04-01,regular,IND,WAS,1997
29601042,1997-04-01,regular,CHI,BOS,1997
29601043,1997-04-01,regular,DAL,DET,1997
29601044,1997-04-01,regular,DEN,HOU,1997
29601045,1997-04-01,regular,POR,GSW,1997
29601046,1997-04-01,regular,SEA,LAL,1997
29601047,1997-04-01,regular,VAN,MIL,1997
29601048,1997-04-02,regular,BOS,CLE,1997
29601049,1997-04-02,regular,PHI,TOR,1997
29601050,1997-04-02,regular,CHH,ATL,1997
29601051,1997-04-02,regular,MIN,NJN,1997
29601052,1997-04-02,regular,SAS,DET,1997
29601053,1997-04-02,regular,UTA,SAC,1997
29601054,1997-04-02,regular,PHX,HOU,1997
29601055,1997-04-02,regular,LAL,DEN,1997
29601056,1997-04-03,regular,NJN,CHH,1997
29601057,1997-04-03,regular,WAS,CHI,1997
29601058,1997-04-03,regular,ORL,LAC,1997
29601059,1997-04-03,regular,IND,MIA,1997
29601060,1997-04-03,regular,GSW,DAL,1997
29601061,1997-04-03,regular,SEA,MIL,1997
29601062,1997-04-04,regular,BOS,LAC,1997
29601063,1997-04-04,regular,NYK,ORL,1997
29601064,1997-04-04,regular,PHI,IND,1997
29601065,1997-04-04,regular,ATL,DET,1997
29601066,1997-04-04,regular,CHI,CLE,1997
29601067,1997-04-04,regular,MIN,WAS,1997
29601068,1997-04-04,regular,DEN,PHX,1997
29601069,1997-04-04,regular,UTA,VAN,1997
29601070,1997-04-04,regular,LAL,SAS,1997
29601071,1997-04-04,regular,SAC,HOU,1997
29601072,1997-04-04,regular,POR,MIL,1997
29601073,1997-04-05,regular,MIA,TOR,1997
29601074,1997-04-05,regular,CHH,PHI,1997
29601075,1997-04-05,regular,ATL,NYK,1997
29601076,1997-04-05,regular,GSW,SAS,1997
29601077,1997-04-05,regular,POR,PHX,1997
29601078,1997-04-05,regular,SEA,DAL,1997
29601079,1997-04-06,regular,BOS,WAS,1997
29601080,1997-04-06,regular,NJN,LAC,1997
29601081,1997-04-06,regular,ORL,CHI,1997
29601082,1997-04-06,regular,MIN,IND,1997
29601083,1997-04-06,regular,LAL,DAL,1997
29601084,1997-04-06,regular,GSW,UTA,1997
29601085,1997-04-06,regular,SAC,SEA,1997
29601086,1997-04-06,regular,VAN,HOU,1997
29600077,1997-04-07,regular,UTA,SAS,1997
29601087,1997-04-07,regular,CLE,CHH,1997
29601088,1997-04-07,regular,DET,MIA,1997
29601089,1997-04-07,regular,CHI,PHI,1997
29601090,1997-04-07,regular,DEN,POR,1997
29601091,1997-04-08,regular,NYK,CLE,1997
29601092,1997-04-08,regular,NJN,MIA,1997
29601093,1997-04-08,regular,TOR,WAS,1997
29601094,1997-04-08,regular,MIL,ORL,1997
29601095,1997-04-08,regular,DAL,POR,1997
29601096,1997-04-08,regular,SAS,DEN,1997
29601097,1997-04-08,regular,PHX,MIN,1997
